label,all_landmarks_visible,thumb_extended,index_extended,middle_extended,ring_extended,pinky_extended,wrist_dx_t0,wrist_dy_t0,wrist_vx_t0,wrist_vy_t0,wrist_ax_t0,wrist_ay_t0,index_tip_dx_t0,index_tip_dy_t0,index_tip_vx_t0,index_tip_vy_t0,index_tip_ax_t0,index_tip_ay_t0,wrist_dx_t1,wrist_dy_t1,wrist_vx_t1,wrist_vy_t1,wrist_ax_t1,wrist_ay_t1,index_tip_dx_t1,index_tip_dy_t1,index_tip_vx_t1,index_tip_vy_t1,index_tip_ax_t1,index_tip_ay_t1,wrist_dx_t2,wrist_dy_t2,wrist_vx_t2,wrist_vy_t2,wrist_ax_t2,wrist_ay_t2,index_tip_dx_t2,index_tip_dy_t2,index_tip_vx_t2,index_tip_vy_t2,index_tip_ax_t2,index_tip_ay_t2
0,1,0,0,0,0,0,0.17934,0.31341,-0.07656,-0.17889,0.00299,0.00522,-0.00128,-0.00298,0.0,0.0,0.0,0.0,0.14146,-0.04195,-0.03955,0.09236,0.00236,-0.0007,-0.00066,0.00154,-1e-05,-0.0001,1e-05,8e-05,-0.24139,-0.06059,-0.30352,0.10403,-0.00402,-0.00101,-0.00506,0.00173,-0.00011,-1e-05,-7e-05,0.0
0,1,1,0,0,1,1,0.52592,0.18564,0.28833,-0.38587,0.00877,0.00309,0.00481,-0.00643,0.0,0.0,0.0,0.0,-0.10046,-0.02542,-0.04571,-0.04733,-0.00167,-0.00042,-0.00076,-0.00079,-0.00017,-6e-05,-9e-05,9e-05,0.28387,-0.05405,0.48127,-0.12256,0.00473,-0.0009,0.00802,-0.00204,0.00011,-1e-05,0.00015,-2e-05
0,1,1,1,1,0,0,0.20694,-0.01956,0.13071,0.00599,0.00345,-0.00033,0.00218,0.0001,0.0,0.0,0.0,0.0,-0.19276,-0.1233,-0.39984,0.15141,-0.00321,-0.00206,-0.00666,0.00252,-0.00011,-3e-05,-0.00015,4e-05,-0.14189,0.17323,-0.11354,0.12605,-0.00236,0.00289,-0.00189,0.0021,1e-05,8e-05,8e-05,-1e-05
0,1,1,1,1,0,0,-0.06757,-0.01719,0.00608,-0.03737,-0.00113,-0.00029,0.0001,-0.00062,0.0,0.0,0.0,0.0,0.28357,-0.07047,0.45007,-0.12724,0.00473,-0.00117,0.0075,-0.00212,0.0001,-1e-05,0.00012,-2e-05,-0.04317,0.12044,-0.07247,0.10997,-0.00072,0.00201,-0.00121,0.00183,-9e-05,5e-05,-0.00015,7e-05
0,1,1,1,1,0,0,-0.02551,-0.09683,-0.26721,0.24003,-0.00043,-0.00161,-0.00445,0.004,0.0,0.0,0.0,0.0,-0.11311,-0.02056,0.01835,-0.05597,-0.00189,-0.00034,0.00031,-0.00093,-2e-05,2e-05,8e-05,-8e-05,-0.06882,0.10553,-0.08861,-0.01747,-0.00115,0.00176,-0.00148,-0.00029,1e-05,4e-05,-3e-05,1e-05
0,1,1,1,1,0,0,0.21998,0.11434,0.61647,-0.10674,0.00367,0.00191,0.01027,-0.00178,0.0,0.0,0.0,0.0,-0.09593,-0.11059,-0.36279,0.04118,-0.0016,-0.00184,-0.00605,0.00069,-9e-05,-6e-05,-0.00027,4e-05,0.11875,0.06504,0.43765,-0.0612,0.00198,0.00108,0.00729,-0.00102,6e-05,5e-05,0.00022,-3e-05
0,1,1,1,1,0,0,-0.11941,-0.16387,-0.34247,0.02657,-0.00199,-0.00273,-0.00571,0.00044,0.0,0.0,0.0,0.0,-0.14116,0.15905,-0.27801,0.22472,-0.00235,0.00265,-0.00463,0.00375,-1e-05,9e-05,2e-05,6e-05,0.00753,0.01648,-0.01036,0.02411,0.00013,0.00027,-0.00017,0.0004,4e-05,-4e-05,7e-05,-6e-05
0,1,1,1,1,0,0,0.26771,-0.0315,0.49775,-0.13003,0.00446,-0.00052,0.0083,-0.00217,0.0,0.0,0.0,0.0,-0.04122,0.10623,-0.03714,0.0833,-0.00069,0.00177,-0.00062,0.00139,-9e-05,4e-05,-0.00015,6e-05,-0.10628,-0.03093,-0.22664,0.00973,-0.00177,-0.00052,-0.00378,0.00016,-2e-05,-4e-05,-5e-05,-2e-05
0,1,1,1,1,0,0,-0.11311,-0.02056,0.01835,-0.05597,-0.00189,-0.00034,0.00031,-0.00093,0.0,0.0,0.0,0.0,-0.06882,0.10553,-0.08861,-0.01747,-0.00115,0.00176,-0.00148,-0.00029,1e-05,4e-05,-3e-05,1e-05,0.03074,-0.0276,-0.05509,0.12337,0.00051,-0.00046,-0.00092,0.00206,3e-05,-4e-05,1e-05,4e-05
0,1,1,1,1,0,0,-0.16948,-0.12172,-0.47201,0.02175,-0.00282,-0.00203,-0.00787,0.00036,0.0,0.0,0.0,0.0,0.18466,0.0697,0.46062,-0.07427,0.00308,0.00116,0.00768,-0.00124,0.0001,5e-05,0.00026,-3e-05,-0.09592,-0.01891,-0.07915,-0.07004,-0.0016,-0.00032,-0.00132,-0.00117,-8e-05,-2e-05,-0.00015,0.0
0,1,1,1,1,0,0,-0.05215,0.15959,0.06072,-0.03685,-0.00087,0.00266,0.00101,-0.00061,0.0,0.0,0.0,0.0,0.01113,-0.06502,-0.05578,0.01194,0.00019,-0.00108,-0.00093,0.0002,2e-05,-6e-05,-3e-05,1e-05,-0.051,-0.07785,-0.02475,-0.04843,-0.00085,-0.0013,-0.00041,-0.00081,-2e-05,-0.0,1e-05,-2e-05
0,1,1,1,1,0,0,-0.0535,0.12968,-0.11396,0.12383,-0.00089,0.00216,-0.0019,0.00206,0.0,0.0,0.0,0.0,-0.05333,0.01791,-0.04084,0.00861,-0.00089,0.0003,-0.00068,0.00014,0.0,-3e-05,2e-05,-3e-05,-0.00257,-0.19702,-0.21574,-0.08167,-4e-05,-0.00328,-0.0036,-0.00136,1e-05,-6e-05,-5e-05,-3e-05
0,1,1,1,1,0,0,-0.10663,0.10398,-0.04521,-0.09102,-0.00178,0.00173,-0.00075,-0.00152,0.0,0.0,0.0,0.0,0.0506,-0.04991,-0.07874,0.17653,0.00084,-0.00083,-0.00131,0.00294,4e-05,-4e-05,-1e-05,7e-05,0.15985,-0.0524,0.20227,-0.24514,0.00266,-0.00087,0.00337,-0.00409,3e-05,-0.0,8e-05,-0.00012
0,1,1,1,1,1,1,0.16326,0.06633,0.24324,-0.11499,0.00272,0.00111,0.00405,-0.00192,0.0,0.0,0.0,0.0,-0.04726,-0.00035,-0.10214,-0.02764,-0.00079,-1e-05,-0.0017,-0.00046,-6e-05,-2e-05,-0.0001,2e-05,-0.0961,-0.0311,-0.00899,-0.02676,-0.0016,-0.00052,-0.00015,-0.00045,-1e-05,-1e-05,3e-05,0.0
0,1,1,1,1,1,0,-0.01081,0.07091,0.26138,-0.08743,-0.00018,0.00118,0.00436,-0.00146,0.0,0.0,0.0,0.0,-0.07142,-0.07905,0.00909,-0.09104,-0.00119,-0.00132,0.00015,-0.00152,-2e-05,-4e-05,-7e-05,-0.0,0.25387,0.0424,-0.1756,0.37267,0.00423,0.00071,-0.00293,0.00621,9e-05,3e-05,-5e-05,0.00013
0,1,1,1,1,1,0,0.02219,-0.05082,-0.03129,0.00683,0.00037,-0.00085,-0.00052,0.00011,0.0,0.0,0.0,0.0,-0.04298,-0.08303,-0.02309,-0.06625,-0.00072,-0.00138,-0.00038,-0.0011,-2e-05,-1e-05,0.0,-2e-05,0.35342,-0.02038,0.38435,-0.1006,0.00589,-0.00034,0.00641,-0.00168,0.00011,2e-05,0.00011,-1e-05
0,1,1,1,1,1,0,-0.10554,-0.02318,-0.21562,0.00302,-0.00176,-0.00039,-0.00359,5e-05,0.0,0.0,0.0,0.0,0.07048,-0.06589,-0.03152,-0.03947,0.00117,-0.0011,-0.00053,-0.00066,5e-05,-1e-05,5e-05,-1e-05,0.10561,-0.19429,0.26202,-0.22215,0.00176,-0.00324,0.00437,-0.0037,1e-05,-4e-05,8e-05,-5e-05
0,1,1,1,1,1,0,0.04381,-0.03718,-0.06811,0.16862,0.00073,-0.00062,-0.00114,0.00281,0.0,0.0,0.0,0.0,0.1686,-0.05863,0.22594,-0.28551,0.00281,-0.00098,0.00377,-0.00476,3e-05,-1e-05,8e-05,-0.00013,-0.17013,-0.04766,-0.24153,0.1696,-0.00284,-0.00079,-0.00403,0.00283,-9e-05,0.0,-0.00013,0.00013
0,1,1,1,1,1,0,-0.04788,0.00929,-0.08896,-0.02825,-0.0008,0.00015,-0.00148,-0.00047,0.0,0.0,0.0,0.0,-0.12705,-0.01859,-0.2295,0.04029,-0.00212,-0.00031,-0.00383,0.00067,-2e-05,-1e-05,-4e-05,2e-05,0.13628,-0.04238,0.21775,-0.02785,0.00227,-0.00071,0.00363,-0.00046,7e-05,-1e-05,0.00012,-2e-05
0,1,1,1,1,1,0,-0.06692,-0.07237,-0.00223,-0.06099,-0.00112,-0.00121,-4e-05,-0.00102,0.0,0.0,0.0,0.0,0.36557,0.00843,0.08932,0.23887,0.00609,0.00014,0.00149,0.00398,0.00012,2e-05,3e-05,8e-05,-0.42619,0.05969,-0.22271,-0.05291,-0.0071,0.00099,-0.00371,-0.00088,-0.00022,1e-05,-9e-05,-8e-05
0,1,1,1,1,1,1,-0.0444,-0.181,-0.27225,-0.00544,-0.00074,-0.00302,-0.00454,-9e-05,0.0,0.0,0.0,0.0,0.18443,-0.05985,0.14022,0.29061,0.00307,-0.001,0.00234,0.00484,6e-05,3e-05,0.00011,8e-05,-0.74088,0.25105,-0.08393,0.2028,-0.01235,0.00418,-0.0014,0.00338,-0.00026,9e-05,-6e-05,-2e-05
0,1,1,1,1,1,1,0.08455,0.00525,0.04279,-0.01562,0.00141,9e-05,0.00071,-0.00026,0.0,0.0,0.0,0.0,-0.00294,-0.1347,0.32543,-0.31579,-5e-05,-0.00224,0.00542,-0.00526,-2e-05,-4e-05,8e-05,-8e-05,-0.41181,-0.0161,-0.06385,0.0285,-0.00686,-0.00027,-0.00106,0.00048,-0.00011,3e-05,-0.00011,0.0001
0,1,1,1,1,1,1,0.13797,-0.04291,0.28138,-0.3336,0.0023,-0.00072,0.00469,-0.00556,0.0,0.0,0.0,0.0,-0.12997,-0.05061,-0.31928,0.2506,-0.00217,-0.00084,-0.00532,0.00418,-7e-05,-0.0,-0.00017,0.00016,-0.36995,0.06352,0.28235,-0.18298,-0.00617,0.00106,0.00471,-0.00305,-7e-05,3e-05,0.00017,-0.00012
0,1,1,1,1,1,1,-0.10763,0.01302,-0.38289,0.11562,-0.00179,0.00022,-0.00638,0.00193,0.0,0.0,0.0,0.0,0.11485,-0.03629,0.46074,-0.1141,0.00191,-0.0006,0.00768,-0.0019,6e-05,-1e-05,0.00023,-6e-05,-0.45779,-0.16289,-0.16138,0.31939,-0.00763,-0.00271,-0.00269,0.00532,-0.00016,-4e-05,-0.00017,0.00012
0,1,1,1,1,1,1,0.38669,-0.01218,0.17726,0.14257,0.00644,-0.0002,0.00295,0.00238,0.0,0.0,0.0,0.0,-0.47001,0.05005,-0.3161,0.01284,-0.00783,0.00083,-0.00527,0.00021,-0.00024,2e-05,-0.00014,-4e-05,-0.23868,-0.10901,0.12544,-0.43437,-0.00398,-0.00182,0.00209,-0.00724,6e-05,-4e-05,0.00012,-0.00012
0,1,1,1,1,1,1,0.35342,-0.02038,0.38435,-0.1006,0.00589,-0.00034,0.00641,-0.00168,0.0,0.0,0.0,0.0,-0.44074,0.07236,-0.44942,0.13018,-0.00735,0.00121,-0.00749,0.00217,-0.00022,3e-05,-0.00023,6e-05,-0.25268,-0.07734,0.56351,0.22799,-0.00421,-0.00129,0.00939,0.0038,5e-05,-4e-05,0.00028,3e-05
0,1,1,1,1,1,1,0.13368,-0.13915,0.07868,0.07055,0.00223,-0.00232,0.00131,0.00118,0.0,0.0,0.0,0.0,-0.64565,0.25951,-0.00357,0.49185,-0.01076,0.00433,-6e-05,0.0082,-0.00022,0.00011,-2e-05,0.00012,-0.03422,-0.08363,-0.08826,-0.36627,-0.00057,-0.00139,-0.00147,-0.0061,0.00017,-0.0001,-2e-05,-0.00024
0,1,1,1,1,1,1,-0.16285,-0.05748,-0.19581,0.10866,-0.00271,-0.00096,-0.00326,0.00181,0.0,0.0,0.0,0.0,-0.35905,0.00802,0.10768,-0.42476,-0.00598,0.00013,0.00179,-0.00708,-5e-05,2e-05,8e-05,-0.00015,0.16145,0.03859,0.35947,0.349,0.00269,0.00064,0.00599,0.00582,0.00014,1e-05,7e-05,0.00021
0,1,1,1,1,1,1,0.06947,-0.07263,-0.2291,0.21387,0.00116,-0.00121,-0.00382,0.00356,0.0,0.0,0.0,0.0,-0.44133,0.10138,0.2935,0.59395,-0.00736,0.00169,0.00489,0.0099,-0.00014,5e-05,0.00015,0.00011,0.042,-0.13455,-0.04258,-0.4575,0.0007,-0.00224,-0.00071,-0.00763,0.00013,-7e-05,-9e-05,-0.00029
0,1,1,1,1,1,1,-0.04296,-0.00756,0.58044,-0.27859,-0.00072,-0.00013,0.00967,-0.00464,0.0,0.0,0.0,0.0,-0.39055,-0.2569,-0.17723,-0.13505,-0.00651,-0.00428,-0.00295,-0.00225,-0.0001,-7e-05,-0.00021,4e-05,0.03516,0.02756,0.05656,0.26455,0.00059,0.00046,0.00094,0.00441,0.00012,8e-05,6e-05,0.00011
0,1,1,1,1,1,1,-0.47717,0.03583,-0.64066,0.39055,-0.00795,0.0006,-0.01068,0.00651,0.0,0.0,0.0,0.0,-0.18353,-0.00527,0.64314,-0.00835,-0.00306,-9e-05,0.01072,-0.00014,8e-05,-1e-05,0.00036,-0.00011,-0.12027,-0.0885,-0.63463,-0.5135,-0.002,-0.00148,-0.01058,-0.00856,2e-05,-2e-05,-0.00035,-0.00014
0,1,1,1,1,1,1,-0.70573,0.26395,-0.05629,0.30253,-0.01176,0.0044,-0.00094,0.00504,0.0,0.0,0.0,0.0,-0.01406,-0.16079,-0.01154,-0.30724,-0.00023,-0.00268,-0.00019,-0.00512,0.00019,-0.00012,1e-05,-0.00017,0.31152,0.04148,0.18856,-0.08269,0.00519,0.00069,0.00314,-0.00138,9e-05,6e-05,6e-05,6e-05
0,1,1,1,1,1,1,-0.41181,-0.0161,-0.06385,0.0285,-0.00686,-0.00027,-0.00106,0.00048,0.0,0.0,0.0,0.0,0.11216,0.12985,0.15204,0.14565,0.00187,0.00216,0.00253,0.00243,0.00015,4e-05,6e-05,3e-05,-0.06495,-0.19739,-0.12183,0.34263,-0.00108,-0.00329,-0.00203,0.00571,-5e-05,-9e-05,-8e-05,5e-05
0,1,1,1,1,1,1,-0.45411,0.02321,0.07041,0.6808,-0.00757,0.00039,0.00117,0.01135,0.0,0.0,0.0,0.0,0.03905,-0.11031,-0.14534,-0.46843,0.00065,-0.00184,-0.00242,-0.00781,0.00014,-4e-05,-6e-05,-0.00032,-0.02039,-0.03276,-0.12253,-0.41758,-0.00034,-0.00055,-0.00204,-0.00696,-2e-05,2e-05,1e-05,1e-05
0,1,1,1,1,1,1,-0.27212,-0.13958,0.00342,-0.43572,-0.00454,-0.00233,6e-05,-0.00726,0.0,0.0,0.0,0.0,-0.05959,-0.04606,0.10415,0.32318,-0.00099,-0.00077,0.00174,0.00539,6e-05,3e-05,3e-05,0.00021,0.29315,0.0529,0.49005,0.27739,0.00489,0.00088,0.00817,0.00462,0.0001,3e-05,0.00011,-1e-05
0,1,1,1,1,1,1,0.31657,0.04655,0.10476,-0.20001,0.00528,0.00078,0.00175,-0.00333,0.0,0.0,0.0,0.0,-0.3447,0.10759,-0.57229,0.0562,-0.00574,0.00179,-0.00954,0.00094,-0.00018,2e-05,-0.00019,7e-05,0.28054,-0.01862,0.20546,-0.10711,0.00468,-0.00031,0.00342,-0.00179,0.00017,-4e-05,0.00022,-5e-05
1,1,1,1,1,1,0,0.17482,0.2793,-0.10376,-0.07511,0.00291,0.00465,-0.00173,-0.00125,0.0,0.0,0.0,0.0,0.06887,-0.03446,0.38822,0.2497,0.00115,-0.00057,0.00647,0.00416,-3e-05,-9e-05,0.00014,9e-05,0.08596,0.07193,0.02673,0.11633,0.00143,0.0012,0.00045,0.00194,0.0,3e-05,-0.0001,-4e-05
1,1,1,1,0,0,0,0.09122,0.05613,0.01911,0.08106,0.00152,0.00094,0.00032,0.00135,0.0,0.0,0.0,0.0,-0.03238,-0.47717,-0.08427,-0.35286,-0.00054,-0.00795,-0.0014,-0.00588,-3e-05,-0.00015,-3e-05,-0.00012,0.0657,0.0705,0.02088,0.06151,0.00109,0.00118,0.00035,0.00103,3e-05,0.00015,3e-05,0.00012
1,1,1,1,0,0,0,-0.09075,-0.30272,0.07855,0.19156,-0.00151,-0.00505,0.00131,0.00319,0.0,0.0,0.0,0.0,0.02316,-0.1068,-0.13787,-0.39593,0.00039,-0.00178,-0.0023,-0.0066,3e-05,5e-05,-6e-05,-0.00016,0.07457,0.07972,0.06153,0.16461,0.00124,0.00133,0.00103,0.00274,1e-05,5e-05,6e-05,0.00016
1,1,1,1,0,0,0,-0.05603,-0.51045,-0.11056,-0.35279,-0.00093,-0.00851,-0.00184,-0.00588,0.0,0.0,0.0,0.0,0.05437,0.07784,-0.01399,0.01582,0.00091,0.0013,-0.00023,0.00026,3e-05,0.00016,3e-05,0.0001,-0.01652,0.11507,0.05008,0.19432,-0.00028,0.00192,0.00083,0.00324,-2e-05,1e-05,2e-05,5e-05
1,1,1,1,0,0,0,0.02316,-0.1068,-0.13787,-0.39593,0.00039,-0.00178,-0.0023,-0.0066,0.0,0.0,0.0,0.0,0.07457,0.07972,0.06153,0.16461,0.00124,0.00133,0.00103,0.00274,1e-05,5e-05,6e-05,0.00016,0.08075,-0.00399,0.15108,0.04502,0.00135,-7e-05,0.00252,0.00075,0.0,-2e-05,2e-05,-3e-05
1,1,1,1,0,0,0,0.05002,0.09059,-0.01715,0.01143,0.00083,0.00151,-0.00029,0.00019,0.0,0.0,0.0,0.0,0.00583,0.1185,0.08852,0.24033,0.0001,0.00198,0.00148,0.00401,-1e-05,1e-05,3e-05,6e-05,0.08106,0.05979,0.071,0.03214,0.00135,0.001,0.00118,0.00054,2e-05,-2e-05,-0.0,-6e-05
1,1,1,1,0,0,0,0.09809,0.07742,0.08273,0.1986,0.00163,0.00129,0.00138,0.00331,0.0,0.0,0.0,0.0,0.06473,-0.0195,0.12879,0.04056,0.00108,-0.00033,0.00215,0.00068,-1e-05,-3e-05,1e-05,-4e-05,-0.08828,0.11325,-0.47416,0.0588,-0.00147,0.00189,-0.0079,0.00098,-4e-05,4e-05,-0.00017,1e-05
1,1,1,1,0,0,0,-0.14183,0.08637,-0.49027,0.25043,-0.00236,0.00144,-0.00817,0.00417,0.0,0.0,0.0,0.0,0.19038,0.12071,0.50491,-0.10339,0.00317,0.00201,0.00842,-0.00172,9e-05,1e-05,0.00028,-0.0001,0.03273,-0.00306,0.38717,-0.103,0.00055,-5e-05,0.00645,-0.00172,-4e-05,-3e-05,-3e-05,0.0
1,1,1,0,0,0,1,0.18652,-0.06342,0.63961,-0.19285,0.00311,-0.00106,0.01066,-0.00321,0.0,0.0,0.0,0.0,-0.16214,0.03966,-0.67504,-0.07902,-0.0027,0.00066,-0.01125,-0.00132,-0.0001,3e-05,-0.00037,3e-05,0.10461,0.06671,0.5853,0.06446,0.00174,0.00111,0.00975,0.00107,7e-05,1e-05,0.00035,4e-05
2,1,1,1,0,0,0,0.06135,0.08567,0.2805,0.22425,0.00102,0.00143,0.00468,0.00374,0.0,0.0,0.0,0.0,-0.09168,0.00719,-0.38475,-0.06917,-0.00153,0.00012,-0.00641,-0.00115,-4e-05,-2e-05,-0.00018,-8e-05,0.01207,0.18871,-0.03242,0.1013,0.0002,0.00315,-0.00054,0.00169,3e-05,5e-05,0.0001,5e-05
2,1,1,1,0,0,0,-0.05255,0.00858,-0.23354,-0.17659,-0.00088,0.00014,-0.00389,-0.00294,0.0,0.0,0.0,0.0,-0.03113,-0.0049,-0.11974,0.25173,-0.00052,-8e-05,-0.002,0.0042,1e-05,-0.0,3e-05,0.00012,-0.12258,0.28829,-0.2394,-0.11723,-0.00204,0.0048,-0.00399,-0.00195,-3e-05,8e-05,-3e-05,-0.0001
2,1,1,1,0,0,0,-0.09168,0.00719,-0.38475,-0.06917,-0.00153,0.00012,-0.00641,-0.00115,0.0,0.0,0.0,0.0,0.01207,0.18871,-0.03242,0.1013,0.0002,0.00315,-0.00054,0.00169,3e-05,5e-05,0.0001,5e-05,-0.04219,-0.0258,0.05294,0.00396,-0.0007,-0.00043,0.00088,7e-05,-2e-05,-6e-05,2e-05,-3e-05
2,1,0,1,0,0,0,-0.0709,0.02207,-0.238,0.22888,-0.00118,0.00037,-0.00397,0.00381,0.0,0.0,0.0,0.0,-0.06977,0.23275,-0.17255,-0.10465,-0.00116,0.00388,-0.00288,-0.00174,0.0,6e-05,2e-05,-9e-05,-0.02351,-0.07183,0.02,-0.03425,-0.00039,-0.0012,0.00033,-0.00057,1e-05,-8e-05,5e-05,2e-05
2,1,1,0,0,0,0,0.01223,0.20885,0.06284,-0.15708,0.0002,0.00348,0.00105,-0.00262,0.0,0.0,0.0,0.0,-0.01463,-0.02856,-0.05594,0.00823,-0.00024,-0.00048,-0.00093,0.00014,-1e-05,-7e-05,-3e-05,5e-05,0.0048,0.01659,0.17997,0.03505,8e-05,0.00028,0.003,0.00058,1e-05,1e-05,7e-05,1e-05
2,1,0,0,0,1,1,-0.14316,0.29054,-0.25541,-0.10712,-0.00239,0.00484,-0.00426,-0.00179,0.0,0.0,0.0,0.0,-0.00408,-0.06274,-0.06715,-0.03732,-7e-05,-0.00105,-0.00112,-0.00062,4e-05,-0.0001,5e-05,2e-05,0.04921,0.0479,0.03938,0.17752,0.00082,0.0008,0.00066,0.00296,1e-05,3e-05,3e-05,6e-05
2,1,1,1,0,0,0,0.00093,-0.05516,0.0732,0.05438,2e-05,-0.00092,0.00122,0.00091,0.0,0.0,0.0,0.0,0.11303,-0.05434,0.11453,0.0044,0.00188,-0.00091,0.00191,7e-05,3e-05,0.0,1e-05,-1e-05,-0.16381,0.22055,-0.55429,0.17087,-0.00273,0.00368,-0.00924,0.00285,-8e-05,8e-05,-0.00019,5e-05
