label,delta_x,delta_total,velocity,angle,delta_tip2,dist_thumb,dist_index,dist_middle,dist_ring,dist_pinky,index_ratio
0,-246,246.246,4.104,-3.097,388.252,83.241,89.185,66.731,53.151,56.613,1.516
0,-243,243.906,4.065,-3.055,388.252,94.366,96.167,76.538,57.315,60.374,1.485
0,-239,242.161,4.036,-2.98,389.032,90.802,96.566,75.584,60.141,61.741,1.467
0,-233,240.11,4.002,-2.898,385.157,91.706,95.336,72.498,57.385,61.717,1.493
0,-228,242.297,4.038,-2.796,380.296,94.154,97.985,74.324,60.959,63.063,1.482
0,-222,247.758,4.129,-2.682,367.31,93.776,97.082,74.847,61.074,62.65,1.467
0,-221,253.411,4.224,-2.63,350.561,95.079,98.061,76.158,60.44,62.769,1.476
0,-201,255.049,4.251,-2.478,322.552,93.984,98.843,77.078,61.847,61.911,1.476
0,-169,244.002,4.067,-2.336,295.772,97.406,100.807,78.186,62.201,60.745,1.504
0,-147,240.227,4.004,-2.229,266.811,103.73,104.738,81.707,65.0,64.637,1.487
0,-140,209.609,3.493,-2.302,208.6,105.005,106.888,82.28,65.803,64.637,1.507
0,-118,189.283,3.155,-2.244,183.619,105.622,110.023,82.28,64.405,64.07,1.566
0,-40,169.779,2.83,-1.809,173.416,109.786,110.856,85.235,65.0,62.968,1.56
0,-20,158.269,2.638,-1.698,156.719,110.164,110.603,86.163,63.246,51.039,1.655
0,-6,147.122,2.452,-1.612,150.659,118.962,111.018,86.377,58.181,40.311,1.802
0,7,139.176,2.32,-1.52,145.784,144.903,145.825,125.539,91.831,69.656,1.524
0,11,133.454,2.224,-1.488,148.93,150.27,170.182,158.521,139.291,120.54,1.22
0,10,129.387,2.156,-1.493,147.462,166.292,169.293,149.218,136.356,122.483,1.245
0,13,122.691,2.045,-1.465,141.032,171.432,148.678,130.863,110.86,99.298,1.308
0,10,113.442,1.891,-1.483,132.424,178.216,137.801,119.474,104.995,93.434,1.3
0,11,100.603,1.677,-1.461,113.649,167.003,132.639,119.407,105.081,94.191,1.249
0,0,68.0,1.133,-1.571,80.43,155.618,132.88,119.013,105.262,94.085,1.252
0,0,68.0,1.133,-1.571,80.43,155.618,132.88,119.013,105.262,94.085,1.252
0,0,68.0,1.133,-1.571,80.43,155.618,132.88,119.013,105.262,94.085,1.252
0,0,68.0,1.133,-1.571,80.43,155.618,132.88,119.013,105.262,94.085,1.252
0,0,68.0,1.133,-1.571,80.43,155.618,132.88,119.013,105.262,94.085,1.252
0,0,68.0,1.133,-1.571,80.43,155.618,132.88,119.013,105.262,94.085,1.252
0,0,68.0,1.133,-1.571,80.43,155.618,132.88,119.013,105.262,94.085,1.252
0,0,68.0,1.133,-1.571,80.43,155.618,132.88,119.013,105.262,94.085,1.252
0,0,68.0,1.133,-1.571,80.43,155.618,132.88,119.013,105.262,94.085,1.252
0,0,68.0,1.133,-1.571,80.43,155.618,132.88,119.013,105.262,94.085,1.252
0,0,68.0,1.133,-1.571,80.43,155.618,132.88,119.013,105.262,94.085,1.252
0,0,68.0,1.133,-1.571,80.43,155.618,132.88,119.013,105.262,94.085,1.252
0,0,68.0,1.133,-1.571,80.43,155.618,132.88,119.013,105.262,94.085,1.252
0,0,68.0,1.133,-1.571,80.43,155.618,132.88,119.013,105.262,94.085,1.252
0,0,68.0,1.133,-1.571,80.43,155.618,132.88,119.013,105.262,94.085,1.252
0,0,68.0,1.133,-1.571,80.43,155.618,132.88,119.013,105.262,94.085,1.252
0,0,68.0,1.133,-1.571,80.43,155.618,132.88,119.013,105.262,94.085,1.252
0,154,155.293,2.588,0.129,218.82,150.336,128.456,113.635,101.139,91.022,1.26
0,151,151.212,2.52,0.053,217.039,148.691,129.619,114.495,101.39,90.089,1.271
0,122,122.102,2.035,0.041,210.412,145.086,128.81,114.039,101.651,90.089,1.264
0,104,107.703,1.795,-0.263,191.909,144.014,126.21,112.77,100.285,89.14,1.253
0,107,112.579,1.876,-0.316,168.68,139.345,123.065,110.145,97.719,85.288,1.259
0,107,112.579,1.876,-0.316,168.68,139.345,123.065,110.145,97.719,85.288,1.259
0,75,140.663,2.344,-1.008,187.387,139.807,123.6,110.059,98.762,89.14,1.244
0,49,127.769,2.129,-1.177,209.23,136.741,123.976,110.982,99.04,93.134,1.227
0,40,162.985,2.716,-1.323,202.181,140.89,130.863,117.745,104.235,94.34,1.241
0,-79,133.004,2.217,-2.207,170.32,143.569,130.614,116.211,101.178,93.622,1.26
0,-88,144.014,2.4,-2.228,180.006,147.963,130.74,115.317,102.005,102.528,1.226
0,-78,144.803,2.413,-2.14,176.026,147.706,131.674,115.447,97.514,83.187,1.334
0,-69,143.656,2.394,-2.072,168.122,151.0,126.372,106.888,83.024,64.031,1.493
0,-64,144.003,2.4,-2.031,160.206,143.003,121.824,101.242,75.007,55.0,1.58
0,-61,143.6,2.393,-2.01,154.311,116.726,115.421,88.814,59.548,40.0,1.838
0,-55,143.0,2.383,-1.966,151.327,110.752,95.692,75.69,56.08,50.16,1.578
0,-50,137.419,2.29,-1.943,142.144,103.247,90.554,70.0,55.362,54.037,1.514
0,-52,139.086,2.318,-1.954,137.888,100.802,97.622,76.276,57.245,53.009,1.57
0,-43,138.827,2.314,-1.886,134.38,104.403,99.086,74.632,53.488,53.038,1.641
0,-35,138.495,2.308,-1.826,129.958,107.201,99.765,76.276,58.189,58.034,1.555
0,-22,135.794,2.263,-1.734,121.017,103.6,100.419,78.237,60.083,59.034,1.526
0,4,143.056,2.384,-1.543,108.784,104.019,98.995,75.0,56.08,56.0,1.587
0,4,143.056,2.384,-1.543,108.784,104.019,98.995,75.0,56.08,56.0,1.587
0,4,143.056,2.384,-1.543,108.784,104.019,98.995,75.0,56.08,56.0,1.587
0,40,162.985,2.716,-1.323,70.214,103.407,100.419,77.421,60.745,59.008,1.528
0,50,130.0,2.167,-1.176,10.198,102.616,101.823,78.6,60.539,58.009,1.549
0,37,131.32,2.189,-1.285,72.111,103.005,102.591,81.271,61.685,60.033,1.516
0,56,143.388,2.39,-1.17,121.696,102.416,101.98,78.772,61.033,59.135,1.538
0,59,136.418,2.274,-1.124,149.335,104.043,102.65,79.322,62.298,60.075,1.527
0,91,141.993,2.367,-0.875,161.251,104.623,101.316,78.772,60.44,57.079,1.548
0,113,146.986,2.45,-0.694,180.136,106.527,98.311,77.421,57.585,50.0,1.594
0,127,157.41,2.624,-0.632,190.318,128.6,90.521,63.411,44.944,44.181,1.78
0,135,162.25,2.704,-0.588,198.04,154.263,108.674,85.446,66.068,50.961,1.61
0,142,164.478,2.741,-0.529,200.0,142.636,114.586,86.452,63.514,51.352,1.708
0,147,169.307,2.822,-0.519,204.022,97.417,84.024,56.939,46.011,49.244,1.656
0,151,171.828,2.864,-0.497,211.341,86.313,74.277,64.405,55.145,61.033,1.234
0,156,167.869,2.798,-0.378,223.759,94.921,63.325,41.677,16.279,24.698,2.298
0,170,180.953,3.016,-0.35,250.922,66.731,39.825,24.739,27.019,43.909,1.249
0,179,182.2,3.037,-0.188,289.249,73.926,68.6,57.706,50.22,61.4,1.215
0,185,187.747,3.129,-0.171,308.65,65.46,76.538,62.586,53.6,55.227,1.34
0,185,187.747,3.129,-0.171,308.65,65.46,76.538,62.586,53.6,55.227,1.34
0,190,229.094,3.818,-0.593,304.12,73.164,82.347,65.513,53.339,54.708,1.423
0,191,226.638,3.777,-0.568,323.934,77.104,85.615,68.659,55.082,55.009,1.437
0,189,221.759,3.696,-0.55,338.576,81.025,86.406,65.97,53.009,54.129,1.497
0,189,214.767,3.579,-0.495,340.872,76.158,82.347,64.031,52.086,50.09,1.486
0,196,211.698,3.528,-0.388,343.001,71.063,78.294,59.666,48.166,47.885,1.508
0,203,211.4,3.523,-0.283,341.317,67.897,76.485,60.415,50.359,49.739,1.43
0,203,211.4,3.523,-0.283,341.317,67.897,76.485,60.415,50.359,49.739,1.43
0,127,133.15,2.219,-0.305,185.13,66.491,77.389,58.464,48.26,47.011,1.51
0,143,143.014,2.384,-0.014,166.715,70.214,77.078,58.464,48.26,48.374,1.491
0,125,125.016,2.084,0.016,147.275,68.469,72.236,58.856,50.804,51.313,1.346
0,108,108.167,1.803,0.055,132.034,71.568,74.733,61.0,50.359,53.339,1.361
0,94,94.021,1.567,0.021,112.018,72.443,76.322,61.522,52.953,55.57,1.346
0,78,78.058,1.301,-0.038,96.005,65.0,77.253,62.65,56.886,57.454,1.309
0,62,62.073,1.035,-0.048,79.057,68.884,68.0,66.611,63.348,65.513,1.044
0,46,46.011,0.767,0.022,57.428,117.546,122.577,128.39,121.264,106.963,1.031
0,30,30.414,0.507,0.165,41.183,91.788,31.385,35.0,42.438,53.254,0.72
0,14,17.804,0.297,0.666,38.949,92.704,42.544,26.249,32.202,47.381,1.206
0,3,14.318,0.239,1.36,39.623,86.729,48.703,22.672,21.541,37.014,1.799
0,-1,17.029,0.284,1.63,40.05,73.376,42.579,10.198,14.866,34.886,2.131
0,-11,16.279,0.271,2.313,37.0,75.895,46.53,15.033,12.806,34.015,2.257
0,-18,18.248,0.304,2.976,27.659,67.417,43.186,13.038,11.402,32.696,2.268
0,-22,26.077,0.435,-2.575,25.318,72.236,45.277,13.038,12.042,32.696,2.351
0,-22,47.413,0.79,-2.053,48.01,74.095,47.074,16.492,13.416,30.887,2.323
0,-179,213.846,3.564,-2.563,276.904,71.309,47.854,17.263,13.416,29.411,2.389
0,-184,208.002,3.467,-2.656,256.07,75.961,49.244,17.72,15.232,30.414,2.331
0,-198,250.226,4.17,-2.484,220.925,77.369,47.539,20.809,19.313,32.45,1.965
0,-198,250.226,4.17,-2.484,220.925,77.369,47.539,20.809,19.313,32.45,1.965
0,-118,118.152,1.969,-3.091,182.989,60.133,36.401,13.454,15.652,33.526,1.744
0,-141,142.864,2.381,2.98,208.147,50.01,23.345,6.325,24.021,40.112,0.994
0,-142,186.561,3.109,2.436,306.914,24.0,9.849,27.785,46.141,66.37,0.211
0,-143,190.591,3.177,2.419,328.877,103.586,121.334,129.692,136.971,132.608,0.912
0,-137,192.338,3.206,2.364,339.803,24.515,25.495,20.248,25.554,36.878,0.925
0,-133,190.94,3.182,2.341,349.674,67.186,61.984,57.706,55.009,56.586,1.098
0,-127,183.897,3.065,2.333,344.675,75.69,78.23,58.549,49.244,55.803,1.435
0,-129,181.728,3.029,2.36,339.229,80.523,80.006,57.07,47.508,54.818,1.506
0,-125,175.368,2.923,2.364,330.203,81.32,80.025,61.188,50.606,56.08,1.43
0,-120,166.901,2.782,2.373,319.803,77.369,78.026,61.392,51.971,57.385,1.371
0,-117,158.55,2.642,2.401,311.809,53.451,68.6,52.887,34.0,19.647,1.932
0,-114,147.757,2.463,2.452,304.803,101.637,105.119,92.179,76.059,67.897,1.335
0,-113,136.741,2.279,2.543,289.705,73.41,85.235,68.71,52.24,40.447,1.584
0,-109,123.471,2.058,2.653,265.339,80.056,85.586,66.731,55.036,50.289,1.492
0,-110,123.434,2.057,2.671,249.425,84.723,87.92,70.661,55.109,43.417,1.559
0,-110,123.434,2.057,2.671,249.425,84.723,87.92,70.661,55.109,43.417,1.559
0,-117,119.854,1.998,2.923,166.883,88.752,86.839,67.119,53.367,43.566,1.588
0,-99,101.415,1.69,2.923,136.18,89.404,89.404,71.694,54.406,41.049,1.605
0,-115,115.156,1.919,-3.089,151.119,90.785,87.046,71.028,52.555,37.0,1.626
0,-141,142.144,2.369,-3.015,276.205,90.0,85.703,68.622,47.885,34.234,1.706
0,-124,137.753,2.296,-2.691,220.166,88.814,83.006,64.351,45.651,35.228,1.715
0,-130,145.344,2.422,-2.678,228.037,86.284,82.801,63.655,45.177,37.483,1.698
0,-126,142.239,2.371,-2.659,215.372,91.81,87.006,65.765,48.374,38.053,1.715
0,-118,136.693,2.278,-2.612,203.836,94.868,87.801,65.795,47.508,37.054,1.752
0,-116,133.462,2.224,-2.624,213.214,94.021,88.617,67.209,48.301,37.121,1.742
0,-106,125.399,2.09,-2.578,242.365,99.02,93.606,71.421,50.606,37.014,1.766
0,-98,113.371,1.89,-2.615,263.41,98.234,92.763,71.421,48.877,35.014,1.792
0,-95,108.784,1.813,-2.633,287.346,105.683,98.407,75.286,49.041,29.833,1.915
0,-86,102.626,1.71,-2.564,296.933,99.328,93.301,68.007,36.715,11.402,2.41
0,-85,100.703,1.678,-2.576,296.589,90.697,125.718,126.649,114.272,104.69,1.091
0,-83,99.02,1.65,-2.565,300.683,148.718,139.521,121.696,104.637,99.745,1.284
0,-82,107.815,1.797,-2.435,313.465,150.207,135.429,114.022,96.54,83.63,1.381
0,-90,109.289,1.821,-2.538,318.976,152.634,128.472,111.396,93.086,78.721,1.361
0,-89,119.004,1.983,-2.416,328.694,147.557,125.032,106.668,88.865,76.059,1.381
0,-88,111.826,1.864,-2.477,227.688,160.59,125.642,105.119,87.459,77.389,1.396
0,-94,100.305,1.672,2.785,210.107,163.38,127.315,105.759,87.459,76.968,1.414
0,-90,100.623,1.677,2.678,175.602,162.641,126.779,106.042,86.556,76.922,1.411
0,-83,101.833,1.697,2.524,155.708,159.862,125.399,103.856,86.556,75.584,1.414
0,-78,98.407,1.64,2.486,152.502,162.733,125.399,104.637,87.321,76.485,1.401
0,-78,97.201,1.62,2.502,150.266,161.941,125.936,105.262,87.459,76.059,1.406
0,-79,95.692,1.595,2.542,153.418,160.702,127.315,104.995,85.604,73.539,1.446
0,16,41.231,0.687,1.172,103.31,156.978,129.808,104.805,83.006,72.45,1.496
0,6,20.881,0.348,1.279,91.088,144.402,125.1,98.311,78.006,62.298,1.573
0,29,44.688,0.745,0.865,90.796,145.344,117.388,97.005,75.24,66.121,1.477
0,42,55.317,0.922,0.709,87.281,131.883,104.89,82.006,61.465,48.01,1.643
0,53,66.4,1.107,0.647,93.059,84.528,60.729,39.661,23.345,37.443,1.814
0,66,76.158,1.269,0.522,104.01,122.613,120.108,104.752,88.685,76.942,1.333
0,80,85.44,1.424,0.359,121.211,115.966,112.33,79.624,67.742,67.469,1.569
0,92,93.557,1.559,0.183,152.269,112.308,96.566,70.774,55.326,52.631,1.621
0,105,105.119,1.752,0.048,185.068,115.551,100.846,70.774,51.478,51.923,1.737
0,113,113.159,1.886,-0.053,212.608,117.618,103.942,76.322,58.31,57.28,1.625
0,122,122.589,2.043,-0.098,223.403,118.849,101.789,72.918,56.569,56.515,1.642
0,125,126.02,2.1,-0.127,229.438,119.887,97.35,74.324,57.315,59.203,1.53
0,130,130.553,2.176,-0.092,227.266,123.24,113.741,72.014,56.569,57.009,1.839
0,138,138.177,2.303,-0.051,222.32,115.365,150.615,65.765,50.01,50.961,2.71
0,138,138.014,2.3,0.014,216.393,120.0,185.397,78.032,58.241,53.46,2.931
0,141,141.428,2.357,0.078,203.973,86.215,210.623,75.166,56.045,52.953,3.431
0,135,135.37,2.256,0.074,169.26,76.026,222.326,66.4,52.811,45.398,4.052
0,126,129.074,2.151,-0.219,185.224,79.379,222.946,65.46,52.811,45.398,4.087
0,148,148.486,2.475,0.081,164.685,79.712,219.784,64.9,51.546,42.426,4.15
0,86,117.456,1.958,-0.749,132.197,79.057,219.173,62.682,48.765,40.792,4.319
0,102,123.709,2.062,-0.601,109.041,79.812,219.92,63.135,50.695,42.755,4.213
0,101,126.4,2.107,-0.645,105.233,79.699,220.493,62.769,50.695,41.773,4.261
0,106,130.43,2.174,-0.622,105.721,81.271,222.407,62.434,50.695,43.738,4.253
0,107,130.668,2.178,-0.611,107.703,76.844,219.641,62.682,48.765,38.639,4.39
0,110,129.321,2.155,-0.554,111.427,77.201,220.601,64.661,51.662,43.566,4.139
0,110,126.764,2.113,-0.52,120.304,75.273,219.365,64.351,50.0,41.593,4.22
0,111,125.706,2.095,-0.489,126.4,71.512,216.633,61.057,47.297,40.792,4.357
0,107,119.407,1.99,-0.46,127.028,72.111,214.009,65.513,45.88,38.833,4.274
0,105,114.237,1.904,-0.405,130.801,71.784,211.4,62.129,44.643,36.878,4.415
0,102,109.932,1.832,-0.382,132.439,68.308,208.521,60.208,43.417,36.401,4.468
0,92,98.793,1.647,-0.373,133.544,68.007,207.183,58.249,42.72,33.956,4.607
0,91,97.499,1.625,-0.367,134.063,70.214,206.228,53.535,41.761,34.482,4.767
0,91,96.462,1.608,-0.338,131.034,68.68,201.527,57.454,41.785,33.242,4.564
0,81,85.703,1.428,-0.333,114.495,64.195,203.443,57.454,43.012,34.482,4.523
0,58,68.264,1.138,0.555,216.982,64.846,204.688,55.471,41.485,35.735,4.628
0,58,68.264,1.138,0.555,216.982,64.846,204.688,55.471,41.485,35.735,4.628
0,59,68.096,1.135,-0.523,132.246,67.446,206.603,54.378,39.85,33.838,4.84
0,71,71.176,1.186,0.07,109.932,68.964,207.692,56.036,40.162,32.573,4.839
0,71,71.701,1.195,0.14,116.932,72.533,213.928,57.14,43.174,36.401,4.694
0,66,66.0,1.1,0.0,129.495,75.432,218.048,57.697,46.39,43.658,4.428
0,64,64.63,1.077,-0.14,153.219,77.369,222.407,61.741,48.662,42.202,4.372
0,62,63.151,1.053,-0.191,166.208,79.31,224.35,56.798,45.891,40.025,4.716
0,60,62.362,1.039,-0.276,174.943,80.05,222.892,56.824,48.836,42.45,4.515
0,59,61.685,1.028,-0.296,165.496,80.523,223.141,56.436,48.052,41.976,4.571
0,54,57.585,0.96,-0.355,130.602,78.16,220.708,62.65,46.872,39.812,4.434
0,48,54.589,0.91,-0.496,108.904,79.12,208.586,56.303,44.407,39.217,4.472
0,46,51.884,0.865,-0.481,96.021,90.736,149.693,39.294,15.264,18.358,6.159
0,42,45.695,0.762,-0.405,87.207,69.311,91.066,83.522,69.354,69.771,1.227
0,44,45.354,0.756,-0.245,80.957,116.469,144.471,145.221,139.589,129.027,1.047
0,49,49.041,0.817,-0.041,81.786,123.713,152.532,133.821,125.144,116.09,1.22
0,53,54.129,0.902,0.205,94.005,136.971,165.557,101.39,75.505,66.611,2.04
0,56,64.008,1.067,0.506,106.513,142.443,183.918,89.889,75.664,73.756,2.306
0,57,76.485,1.275,0.73,108.337,149.452,192.52,86.006,77.782,73.756,2.431
0,60,82.759,1.379,-0.76,347.333,155.081,203.096,93.622,85.843,81.394,2.336
0,75,78.746,1.312,-0.31,361.089,161.4,211.473,101.592,91.788,87.693,2.257
0,66,66.0,1.1,0.0,382.099,168.077,213.862,103.817,94.895,89.805,2.224
0,56,59.464,0.991,0.343,424.124,173.22,218.55,104.403,97.867,92.914,2.221
0,57,64.885,1.081,0.498,435.239,167.61,218.057,102.318,95.755,91.241,2.261
0,59,66.648,1.111,0.484,431.147,167.61,218.442,103.817,96.628,91.082,2.248
0,57,64.885,1.081,0.498,428.169,171.724,220.531,105.622,99.408,94.726,2.207
0,57,64.413,1.074,0.484,425.315,173.968,220.145,103.581,100.005,95.336,2.209
0,57,63.071,1.051,0.442,419.62,173.442,218.625,119.05,105.005,96.84,2.044
0,60,65.795,1.097,0.423,419.752,165.097,207.868,117.958,103.31,96.208,1.964
0,59,63.325,1.055,0.372,415.788,135.945,157.664,114.63,83.024,88.238,1.654
0,60,62.936,1.049,0.307,414.532,90.907,91.351,67.476,54.818,57.489,1.524
0,58,60.44,1.007,0.285,415.788,47.297,38.288,30.463,24.187,37.162,1.251
0,55,56.754,0.946,0.249,417.637,50.22,160.078,27.857,20.616,36.797,5.632
0,53,54.129,0.902,0.205,419.173,53.235,172.386,41.485,28.16,39.598,4.734
0,51,51.088,0.851,0.059,419.229,68.884,184.296,51.624,36.014,35.468,4.491
0,59,71.847,1.197,0.607,396.879,84.38,206.642,52.924,42.048,42.438,4.512
0,54,61.294,1.022,0.493,350.184,90.796,216.093,60.166,48.0,45.188,4.227
0,54,61.294,1.022,0.493,350.184,90.796,216.093,60.166,48.0,45.188,4.227
0,54,61.294,1.022,0.493,350.184,90.796,216.093,60.166,48.0,45.188,4.227
0,53,61.911,1.032,0.543,131.4,101.71,220.193,64.195,52.01,49.659,3.983
0,46,48.384,0.806,0.315,112.161,99.725,225.009,66.408,54.009,51.478,3.927
0,49,50.01,0.833,0.201,94.763,100.717,225.428,66.098,54.037,52.393,3.92
0,49,49.163,0.819,0.081,88.278,101.833,228.849,68.007,56.009,54.231,3.852
0,52,52.612,0.877,-0.153,89.694,102.396,233.944,68.884,55.145,56.462,3.888
0,56,58.241,0.971,-0.278,141.873,102.396,233.944,72.78,60.133,58.181,3.673
0,68,69.051,1.151,0.175,309.091,98.412,228.849,71.309,58.078,58.694,3.65
0,82,88.769,1.479,0.393,347.865,90.67,227.035,64.56,58.078,54.626,3.842
0,69,69.584,1.16,0.13,372.521,78.23,222.41,61.392,51.478,53.712,4.005
0,51,55.154,0.919,-0.391,401.049,101.789,219.447,53.6,49.729,58.249,4.074
0,56,62.169,1.036,-0.449,431.335,119.817,219.107,21.26,28.46,45.453,6.907
0,50,59.363,0.989,-0.569,441.779,152.506,183.565,180.225,173.738,155.361,1.081
0,45,53.0,0.883,-0.557,450.849,146.54,176.511,170.065,154.081,143.028,1.133
0,40,48.26,0.804,-0.594,453.565,141.089,174.29,158.824,133.034,119.942,1.27
0,36,41.677,0.695,-0.528,446.534,166.508,197.408,102.772,98.25,95.818,1.995
0,35,37.0,0.617,-0.33,438.041,160.798,201.457,96.773,92.022,91.093,2.159
0,36,36.056,0.601,-0.055,402.881,160.798,201.757,94.112,90.05,88.544,2.22
0,31,31.016,0.517,-0.032,328.398,160.611,201.437,92.418,89.14,89.538,2.229
0,17,71.063,1.184,-1.329,156.975,157.715,202.072,92.65,90.089,90.758,2.217
0,63,73.573,1.226,-0.543,105.109,158.619,201.122,95.567,92.087,90.758,2.167
0,56,56.08,0.935,-0.054,48.01,157.918,202.704,93.145,90.022,89.185,2.233
0,47,51.078,0.851,0.402,11.045,161.608,205.273,95.126,93.134,92.973,2.19
0,49,53.31,0.889,0.405,53.0,163.6,207.135,99.69,95.084,94.868,2.145
0,74,75.71,1.262,-0.213,138.852,163.518,208.139,100.225,95.258,95.859,2.143
0,52,74.25,1.237,0.795,209.612,166.508,210.44,104.139,99.323,97.739,2.096
0,46,62.968,1.049,0.752,379.084,168.297,210.038,106.705,101.4,100.245,2.044
0,57,81.32,1.355,0.794,406.02,156.259,205.665,157.258,115.352,110.164,1.612
0,59,88.527,1.475,0.841,428.029,103.47,135.794,100.045,79.246,74.847,1.603
0,60,89.939,1.499,0.84,451.054,78.109,90.139,93.744,90.874,79.398,1.024
0,59,84.865,1.414,0.802,449.111,60.877,171.003,24.083,24.759,44.407,5.501
0,56,75.073,1.251,0.729,441.073,53.038,189.024,39.205,31.385,35.511,5.345
0,47,67.179,1.12,0.796,426.117,78.409,214.283,50.22,42.755,44.688,4.67
0,26,57.245,0.954,1.099,376.048,90.05,225.499,49.031,41.976,48.6,4.846
0,31,53.009,0.883,0.946,335.096,95.131,228.965,54.571,42.579,46.325,4.788
0,31,49.82,0.83,0.899,321.1,97.046,231.05,60.017,44.721,49.092,4.506
0,31,49.82,0.83,0.899,321.1,97.046,231.05,60.017,44.721,49.092,4.506
0,1,52.01,0.867,1.552,175.514,96.047,231.465,60.638,44.553,49.092,4.501
0,-6,42.426,0.707,1.713,124.664,98.046,232.813,62.817,47.381,49.739,4.367
0,-19,37.216,0.62,2.107,99.161,94.048,229.26,57.974,42.297,44.944,4.736
0,-22,29.732,0.496,2.404,77.156,95.131,230.054,58.523,46.174,45.277,4.602
0,-25,25.08,0.418,-3.062,68.884,95.084,232.243,57.723,45.398,48.021,4.61
0,-31,36.359,0.606,-2.592,63.325,95.189,231.147,60.166,46.271,46.648,4.53
0,-33,94.921,1.582,1.926,315.653,99.182,233.238,63.891,47.096,45.651,4.467
0,-47,73.878,1.231,2.26,332.2,94.43,230.471,59.135,46.043,44.294,4.626
0,-42,52.802,0.88,2.491,354.739,90.67,229.244,59.808,45.011,42.059,4.682
0,-33,34.205,0.57,2.875,401.995,87.321,227.721,59.481,45.177,39.812,4.729
0,-37,37.121,0.619,-3.061,417.824,89.56,206.155,47.707,35.0,28.178,5.578
0,-42,42.579,0.71,-2.976,420.811,53.824,140.036,29.833,12.166,24.166,6.349
0,-44,44.553,0.743,-2.984,421.1,97.529,133.33,137.117,125.483,115.802,1.057
0,-48,48.374,0.806,-3.017,421.74,138.773,182.453,158.028,130.05,115.109,1.358
0,-50,50.09,0.835,-3.082,418.245,151.638,200.552,134.332,90.708,85.053,1.94
0,-55,55.009,0.917,-3.123,418.761,161.307,206.495,94.372,88.459,87.367,2.293
0,-54,54.745,0.912,2.976,414.082,162.262,208.031,96.933,91.788,89.805,2.241
0,-57,60.083,1.001,2.82,400.824,161.818,205.828,93.776,91.548,92.228,2.225
0,-51,58.669,0.978,2.625,348.3,162.641,205.353,90.62,88.566,89.443,2.293
0,-57,59.203,0.987,2.868,245.12,160.162,203.953,89.32,87.367,88.645,2.306
0,-45,60.877,1.015,2.403,185.981,157.563,202.647,89.157,86.47,87.476,2.311
0,-29,66.641,1.111,2.021,175.841,156.732,202.606,88.023,86.209,87.321,2.324
0,-33,38.079,0.635,2.619,178.474,153.16,201.718,86.925,85.288,86.122,2.343
0,-32,41.231,0.687,2.459,199.552,152.122,200.192,87.235,82.608,85.51,2.352
0,-32,38.833,0.647,2.539,375.096,152.486,197.368,87.727,85.709,92.914,2.223
0,-20,40.311,0.672,2.09,401.155,137.928,177.747,112.361,98.127,109.554,1.666
0,-22,43.046,0.717,2.107,422.291,105.948,120.95,102.391,77.058,89.499,1.349
0,-20,41.183,0.686,2.078,430.258,92.574,99.905,96.462,68.029,72.993,1.262
0,-23,44.418,0.74,2.115,431.422,75.166,78.746,73.573,57.567,49.01,1.311
0,-22,39.661,0.661,2.159,429.663,36.77,124.908,20.396,8.944,25.318,6.856
0,-22,35.609,0.593,2.237,425.131,38.897,158.773,36.235,9.055,20.125,7.281
0,-23,31.145,0.519,2.402,418.743,68.425,172.977,46.53,13.153,24.413,6.171
0,-18,24.759,0.413,2.385,410.112,88.057,192.044,59.169,23.409,28.178,5.202
0,-15,18.028,0.3,2.554,392.771,96.167,213.74,58.181,26.0,27.857,5.723
0,-7,13.892,0.232,2.099,362.906,97.417,222.171,65.299,30.364,32.696,5.193
0,-2,32.062,0.534,1.633,315.886,104.043,227.264,70.235,33.838,32.985,4.974
0,-6,49.366,0.823,1.693,259.825,108.467,227.774,66.731,33.838,36.139,4.998
